longitude,latitude,city,wrb4_code,physical_root_depth,physical_available_water_capacity,basic_ph,basic_organic_carbon,basic_total_nitrogen,basic_c/n_ratio,texture_clay,texture_silt,texture_sand,texture_coarse_fragments,physical_bulk_density,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_effective_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content
35.4,39.0,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,39.2,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,39.8,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.0,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.2,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.4,Amasya,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.4,40.6,Çorum,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,40.8,Amasya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,41.0,Amasya,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,41.2,Samsun,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.4,41.4,Sinop,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,36.6,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,36.8,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.0,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.2,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.4,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.6,37.6,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,37.8,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.0,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.2,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.4,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.6,38.6,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.2,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.4,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,39.8,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.6,40.0,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,36.8,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.0,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.2,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.4,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
35.8,37.6,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,37.8,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.0,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.2,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.4,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
35.8,38.6,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,38.8,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.2,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.4,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.6,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,39.8,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
35.8,40.0,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,36.0,Hatay,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.0,36.2,Hatay,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.0,37.0,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.0,37.2,Adana,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.0,37.4,Osmaniye,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.0,37.6,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.0,37.8,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.0,38.0,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.0,38.2,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.0,38.4,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.0,38.6,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,38.8,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,39.2,Sivas,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,39.4,Sivas,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,39.6,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.0,39.8,Yozgat,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.2,36.0,Hatay,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.2,36.4,Hatay,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.2,36.6,Hatay,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.2,36.8,Hatay,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.2,37.0,Hatay,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.2,37.8,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.2,38.0,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.2,38.2,Adana,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.2,38.4,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.2,38.6,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.2,38.8,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.2,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.2,39.2,Sivas,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.2,39.4,Sivas,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.4,36.4,Hatay,LPli,4,12,6.7,3.163,1.5,12.0,20.0,29.0,51.0,22.0,1.37,1.72,16.0,35.0,20.0,10.0,64.0,3.0,0.0,1.0,0.0,0.3
36.4,36.6,Hatay,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.4,36.8,Hatay,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.4,37.2,Osmaniye,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.4,37.4,Kahramanmaraş,CMca,1,168,8.0,1.164,1.12,10.0,29.0,40.0,31.0,5.0,1.48,1.83,17.0,48.0,38.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1
36.4,37.6,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.4,37.8,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.4,38.0,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.4,38.2,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.4,38.4,Kayseri,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.4,38.6,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.4,38.8,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.4,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.4,39.2,Sivas,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.4,39.4,Sivas,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.6,36.8,Hatay,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.6,37.0,Gaziantep,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.6,37.2,Osmaniye,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.6,37.4,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.6,37.6,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.6,37.8,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.6,38.0,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.6,38.2,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.6,38.4,Kayseri,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.6,38.6,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.6,38.8,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.6,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.6,40.6,Tokat,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.6,40.8,Tokat,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.6,41.0,Çanakkale,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.6,41.2,Samsun,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.8,36.8,Kilis,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.8,37.0,Gaziantep,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.8,37.2,Gaziantep,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.8,37.4,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
36.8,37.6,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.8,37.8,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.8,38.0,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.8,38.2,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.8,38.4,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
36.8,39.0,Kayseri,CLha,1,151,8.1,1.175,1.34,9.0,25.0,36.0,39.0,10.0,1.42,1.78,18.0,59.0,48.0,48.0,100.0,3.0,0.0,1.0,14.7,0.3
36.8,40.6,Tokat,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.8,40.8,Ordu,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.8,41.0,Samsun,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
36.8,41.2,Samsun,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
37.0,36.8,Kilis,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
37.0,37.0,Kilis,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
37.0,37.2,Gaziantep,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
37.0,37.4,Kahramanmaraş,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
37.0,37.6,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
37.0,37.8,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
37.0,38.0,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
37.0,38.2,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
37.0,38.4,Kahramanmaraş,CMeu,1,150,6.4,1.562,1.41,11.0,20.0,40.0,40.0,13.0,1.41,1.71,16.0,54.0,15.0,14.0,82.0,2.0,0.0,2.0,0.0,1.6
37.0,40.6,Tokat,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
37.0,40.8,Ordu,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
37.0,41.0,Ordu,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
37.0,41.2,Samsun,LXha,1,137,5.6,0.98,0.76,15.0,18.0,19.0,63.0,10.0,1.63,1.69,6.0,16.0,5.0,5.0,74.0,2.0,11.0,0.0,0.0,0.0
37.2,36.8,Kilis,LPeu,3,31,6.7,1.597,1.87,10.0,27.0,32.0,41.0,19.0,1.29,1.81,19.0,65.0,20.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3
